Case_,Age_group,rolling sum,Hospitalized,died_daily,died_ratio
2020-08-24,50-59,33.857142857142854,33.857142857142854,231.0,0.1465677179962894
2020-08-24,60-69,41.57142857142857,41.57142857142857,231.0,0.17996289424860853
2020-08-24,70-79,50.0,50.0,231.0,0.21645021645021645
2020-08-24,80+,61.714285714285715,61.714285714285715,231.0,0.26716141001855287
2020-08-25,0-9,2.142857142857143,2.142857142857143,229.71428571428572,0.009328358208955223
2020-08-25,10-19,2.857142857142857,2.857142857142857,229.71428571428572,0.012437810945273632
2020-08-25,20-29,7.571428571428571,7.571428571428571,229.71428571428572,0.03296019900497512
2020-08-25,30-39,14.0,14.0,229.71428571428572,0.060945273631840796
2020-08-25,40-49,17.428571428571427,17.428571428571427,229.71428571428572,0.07587064676616914
2020-08-25,50-59,32.857142857142854,32.857142857142854,229.71428571428572,0.14303482587064675
2020-08-25,60-69,40.714285714285715,40.714285714285715,229.71428571428572,0.17723880597014927
2020-08-25,70-79,50.857142857142854,50.857142857142854,229.71428571428572,0.22139303482587064
2020-08-25,80+,61.285714285714285,61.285714285714285,229.71428571428572,0.26679104477611937
2020-08-26,0-9,2.0,2.0,214.0,0.009345794392523364
2020-08-26,10-19,2.5714285714285716,2.5714285714285716,214.0,0.012016021361815754
2020-08-26,20-29,7.428571428571429,7.428571428571429,214.0,0.03471295060080107
2020-08-26,30-39,13.0,13.0,214.0,0.06074766355140187
2020-08-26,40-49,15.714285714285714,15.714285714285714,214.0,0.07343124165554071
2020-08-26,50-59,29.714285714285715,29.714285714285715,214.0,0.13885180240320427
2020-08-26,60-69,39.285714285714285,39.285714285714285,214.0,0.1835781041388518
2020-08-26,70-79,47.714285714285715,47.714285714285715,214.0,0.22296395193591456
2020-08-26,80+,56.57142857142857,56.57142857142857,214.0,0.2643524699599466
2020-08-27,0-9,1.8571428571428572,1.8571428571428572,207.42857142857142,0.008953168044077135
2020-08-27,10-19,3.2857142857142856,3.2857142857142856,207.42857142857142,0.01584022038567493
2020-08-27,20-29,7.428571428571429,7.428571428571429,207.42857142857142,0.03581267217630854
2020-08-27,30-39,12.285714285714286,12.285714285714286,207.42857142857142,0.059228650137741055
2020-08-27,40-49,16.857142857142858,16.857142857142858,207.42857142857142,0.081267217630854
2020-08-27,50-59,30.571428571428573,30.571428571428573,207.42857142857142,0.14738292011019286
2020-08-27,60-69,37.57142857142857,37.57142857142857,207.42857142857142,0.18112947658402204
2020-08-27,70-79,43.714285714285715,43.714285714285715,207.42857142857142,0.21074380165289258
2020-08-27,80+,53.857142857142854,53.857142857142854,207.42857142857142,0.2596418732782369
2020-08-28,0-9,1.7142857142857142,1.7142857142857142,199.57142857142858,0.008589835361488904
2020-08-28,10-19,3.142857142857143,3.142857142857143,199.57142857142858,0.015748031496062992
2020-08-28,20-29,8.428571428571429,8.428571428571429,199.57142857142858,0.04223335719398712
2020-08-28,30-39,12.714285714285714,12.714285714285714,199.57142857142858,0.06370794559770937
2020-08-28,40-49,16.571428571428573,16.571428571428573,199.57142857142858,0.08303507516105942
2020-08-28,50-59,26.857142857142858,26.857142857142858,199.57142857142858,0.13457408732999285
2020-08-28,60-69,37.285714285714285,37.285714285714285,199.57142857142858,0.18682891911238367
2020-08-28,70-79,44.57142857142857,44.57142857142857,199.57142857142858,0.2233357193987115
2020-08-28,80+,48.285714285714285,48.285714285714285,199.57142857142858,0.24194702934860413
2020-08-29,0-9,1.7142857142857142,1.7142857142857142,191.71428571428572,0.008941877794336809
2020-08-29,10-19,3.4285714285714284,3.4285714285714284,191.71428571428572,0.017883755588673618
2020-08-29,20-29,8.0,8.0,191.71428571428572,0.04172876304023845
2020-08-29,30-39,12.571428571428571,12.571428571428571,191.71428571428572,0.06557377049180327
2020-08-29,40-49,16.571428571428573,16.571428571428573,191.71428571428572,0.08643815201192251
2020-08-29,50-59,24.714285714285715,24.714285714285715,191.71428571428572,0.12891207153502235
2020-08-29,60-69,35.42857142857143,35.42857142857143,191.71428571428572,0.18479880774962743
2020-08-29,70-79,42.285714285714285,42.285714285714285,191.71428571428572,0.22056631892697465
2020-08-29,80+,47.0,47.0,191.71428571428572,0.24515648286140088
2020-08-30,0-9,1.5714285714285714,1.5714285714285714,181.0,0.008681925808997633
2020-08-30,10-19,3.2857142857142856,3.2857142857142856,181.0,0.018153117600631413
2020-08-30,20-29,7.0,7.0,181.0,0.03867403314917127
2020-08-30,30-39,11.571428571428571,11.571428571428571,181.0,0.06393054459352802
2020-08-30,40-49,15.428571428571429,15.428571428571429,181.0,0.08524072612470403
2020-08-30,50-59,22.857142857142858,22.857142857142858,181.0,0.12628255722178375
2020-08-30,60-69,33.714285714285715,33.714285714285715,181.0,0.18626677190213103
2020-08-30,70-79,40.142857142857146,40.142857142857146,181.0,0.22178374112075772
2020-08-30,80+,45.42857142857143,45.42857142857143,181.0,0.2509865824782952
2020-08-31,0-9,1.8571428571428572,1.8571428571428572,190.85714285714286,0.009730538922155689
2020-08-31,10-19,3.0,3.0,190.85714285714286,0.015718562874251496
2020-08-31,20-29,7.428571428571429,7.428571428571429,190.85714285714286,0.038922155688622756
2020-08-31,30-39,12.428571428571429,12.428571428571429,190.85714285714286,0.06511976047904192
2020-08-31,40-49,17.142857142857142,17.142857142857142,190.85714285714286,0.08982035928143713
2020-08-31,50-59,25.857142857142858,25.857142857142858,190.85714285714286,0.13547904191616766
2020-08-31,60-69,34.285714285714285,34.285714285714285,190.85714285714286,0.17964071856287425
2020-08-31,70-79,40.42857142857143,40.42857142857143,190.85714285714286,0.21182634730538924
2020-08-31,80+,48.42857142857143,48.42857142857143,190.85714285714286,0.2537425149700599
2020-09-01,0-9,1.4285714285714286,1.4285714285714286,184.28571428571428,0.007751937984496125
2020-09-01,10-19,3.142857142857143,3.142857142857143,184.28571428571428,0.017054263565891473
2020-09-01,20-29,7.142857142857143,7.142857142857143,184.28571428571428,0.03875968992248063
2020-09-01,30-39,12.0,12.0,184.28571428571428,0.06511627906976744
2020-09-01,40-49,15.571428571428571,15.571428571428571,184.28571428571428,0.08449612403100776
2020-09-01,50-59,25.285714285714285,25.285714285714285,184.28571428571428,0.1372093023255814
2020-09-01,60-69,34.857142857142854,34.857142857142854,184.28571428571428,0.18914728682170542
2020-09-01,70-79,38.285714285714285,38.285714285714285,184.28571428571428,0.20775193798449612
2020-09-01,80+,46.57142857142857,46.57142857142857,184.28571428571428,0.2527131782945736
2020-09-02,0-9,1.7142857142857142,1.7142857142857142,185.42857142857142,0.009244992295839754
2020-09-02,10-19,3.142857142857143,3.142857142857143,185.42857142857142,0.01694915254237288
2020-09-02,20-29,7.428571428571429,7.428571428571429,185.42857142857142,0.04006163328197227
2020-09-02,30-39,12.714285714285714,12.714285714285714,185.42857142857142,0.06856702619414484
2020-09-02,40-49,16.428571428571427,16.428571428571427,185.42857142857142,0.08859784283513097
2020-09-02,50-59,25.285714285714285,25.285714285714285,185.42857142857142,0.13636363636363635
2020-09-02,60-69,32.857142857142854,32.857142857142854,185.42857142857142,0.17719568567026195
2020-09-02,70-79,40.714285714285715,40.714285714285715,185.42857142857142,0.21956856702619418
2020-09-02,80+,45.142857142857146,45.142857142857146,185.42857142857142,0.24345146379044688
2020-09-03,0-9,1.5714285714285714,1.5714285714285714,185.28571428571428,0.008481110254433308
2020-09-03,10-19,2.2857142857142856,2.2857142857142856,185.28571428571428,0.01233616037008481
2020-09-03,20-29,8.142857142857142,8.142857142857142,185.28571428571428,0.04394757131842714
2020-09-03,30-39,13.0,13.0,185.28571428571428,0.07016191210485737
2020-09-03,40-49,15.0,15.0,185.28571428571428,0.08095605242868158
2020-09-03,50-59,24.714285714285715,24.714285714285715,185.28571428571428,0.13338473400154202
2020-09-03,60-69,34.42857142857143,34.42857142857143,185.28571428571428,0.18581341557440248
2020-09-03,70-79,43.285714285714285,43.285714285714285,185.28571428571428,0.2336160370084811
2020-09-03,80+,42.857142857142854,42.857142857142854,185.28571428571428,0.2313030069390902
2020-09-04,0-9,1.5714285714285714,1.5714285714285714,183.28571428571428,0.00857365549493375
2020-09-04,10-19,2.7142857142857144,2.7142857142857144,183.28571428571428,0.014809041309431023
2020-09-04,20-29,7.857142857142857,7.857142857142857,183.28571428571428,0.042868277474668745
2020-09-04,30-39,12.428571428571429,12.428571428571429,183.28571428571428,0.06780982073265784
2020-09-04,40-49,14.857142857142858,14.857142857142858,183.28571428571428,0.08106001558846454
2020-09-04,50-59,26.428571428571427,26.428571428571427,183.28571428571428,0.1441932969602494
2020-09-04,60-69,33.0,33.0,183.28571428571428,0.18004676539360873
2020-09-04,70-79,39.857142857142854,39.857142857142854,183.28571428571428,0.21745908028059235
2020-09-04,80+,44.57142857142857,44.57142857142857,183.28571428571428,0.24318004676539362
2020-09-05,0-9,1.8571428571428572,1.8571428571428572,178.71428571428572,0.010391686650679457
2020-09-05,10-19,2.7142857142857144,2.7142857142857144,178.71428571428572,0.015187849720223821
2020-09-05,20-29,7.571428571428571,7.571428571428571,178.71428571428572,0.04236610711430855
2020-09-05,30-39,12.285714285714286,12.285714285714286,178.71428571428572,0.06874500399680256
2020-09-05,40-49,14.571428571428571,14.571428571428571,178.71428571428572,0.08153477218225419
2020-09-05,50-59,26.142857142857142,26.142857142857142,178.71428571428572,0.1462829736211031
2020-09-05,60-69,33.0,33.0,178.71428571428572,0.18465227817745802
2020-09-05,70-79,37.142857142857146,37.142857142857146,178.71428571428572,0.20783373301358912
2020-09-05,80+,43.42857142857143,43.42857142857143,178.71428571428572,0.24300559552358114
2020-09-06,0-9,1.7142857142857142,1.7142857142857142,180.57142857142858,0.009493670886075948
2020-09-06,10-19,3.0,3.0,180.57142857142858,0.01661392405063291
2020-09-06,20-29,7.428571428571429,7.428571428571429,180.57142857142858,0.04113924050632911
2020-09-06,30-39,12.428571428571429,12.428571428571429,180.57142857142858,0.06882911392405063
2020-09-06,40-49,14.714285714285714,14.714285714285714,180.57142857142858,0.08148734177215189
2020-09-06,50-59,27.285714285714285,27.285714285714285,180.57142857142858,0.15110759493670883
2020-09-06,60-69,33.42857142857143,33.42857142857143,180.57142857142858,0.185126582278481
2020-09-06,70-79,37.57142857142857,37.57142857142857,180.57142857142858,0.20806962025316453
2020-09-06,80+,43.0,43.0,180.57142857142858,0.23813291139240506
2020-09-07,0-9,1.5714285714285714,1.5714285714285714,157.28571428571428,0.009990917347865577
2020-09-07,10-19,2.857142857142857,2.857142857142857,157.28571428571428,0.018165304268846504
2020-09-07,20-29,7.142857142857143,7.142857142857143,157.28571428571428,0.04541326067211626
2020-09-07,30-39,10.714285714285714,10.714285714285714,157.28571428571428,0.06811989100817438
2020-09-07,40-49,12.142857142857142,12.142857142857142,157.28571428571428,0.07720254314259764
2020-09-07,50-59,21.571428571428573,21.571428571428573,157.28571428571428,0.13714804722979113
2020-09-07,60-69,31.142857142857142,31.142857142857142,157.28571428571428,0.1980018165304269
2020-09-07,70-79,33.714285714285715,33.714285714285715,157.28571428571428,0.21435059037238877
2020-09-07,80+,36.42857142857143,36.42857142857143,157.28571428571428,0.23160762942779295
2020-09-08,0-9,1.5714285714285714,1.5714285714285714,154.71428571428572,0.01015697137580794
2020-09-08,10-19,3.0,3.0,154.71428571428572,0.019390581717451522
2020-09-08,20-29,7.0,7.0,154.71428571428572,0.04524469067405355
2020-09-08,30-39,11.142857142857142,11.142857142857142,154.71428571428572,0.07202216066481994
2020-09-08,40-49,12.857142857142858,12.857142857142858,154.71428571428572,0.08310249307479224
2020-09-08,50-59,20.0,20.0,154.71428571428572,0.12927054478301014
2020-09-08,60-69,30.285714285714285,30.285714285714285,154.71428571428572,0.19575253924284394
2020-09-08,70-79,32.285714285714285,32.285714285714285,154.71428571428572,0.20867959372114495
2020-09-08,80+,36.57142857142857,36.57142857142857,154.71428571428572,0.23638042474607568
2020-09-09,0-9,1.2857142857142858,1.2857142857142858,152.57142857142858,0.008426966292134831
2020-09-09,10-19,3.142857142857143,3.142857142857143,152.57142857142858,0.020599250936329586
2020-09-09,20-29,7.0,7.0,152.57142857142858,0.045880149812734076
2020-09-09,30-39,10.0,10.0,152.57142857142858,0.06554307116104868
2020-09-09,40-49,12.142857142857142,12.142857142857142,152.57142857142858,0.0795880149812734
2020-09-09,50-59,20.857142857142858,20.857142857142858,152.57142857142858,0.13670411985018727
2020-09-09,60-69,32.142857142857146,32.142857142857146,152.57142857142858,0.2106741573033708
2020-09-09,70-79,29.0,29.0,152.57142857142858,0.1900749063670412
2020-09-09,80+,37.0,37.0,152.57142857142858,0.24250936329588013
2020-09-10,0-9,1.5714285714285714,1.5714285714285714,145.71428571428572,0.010784313725490196
2020-09-10,10-19,3.0,3.0,145.71428571428572,0.020588235294117647
2020-09-10,20-29,6.714285714285714,6.714285714285714,145.71428571428572,0.046078431372549015
2020-09-10,30-39,9.0,9.0,145.71428571428572,0.06176470588235294
2020-09-10,40-49,10.714285714285714,10.714285714285714,145.71428571428572,0.07352941176470587
2020-09-10,50-59,20.428571428571427,20.428571428571427,145.71428571428572,0.14019607843137252
2020-09-10,60-69,30.285714285714285,30.285714285714285,145.71428571428572,0.20784313725490194
2020-09-10,70-79,28.571428571428573,28.571428571428573,145.71428571428572,0.19607843137254902
2020-09-10,80+,35.42857142857143,35.42857142857143,145.71428571428572,0.24313725490196078
2020-09-11,0-9,1.2857142857142858,1.2857142857142858,143.0,0.008991008991008992
2020-09-11,10-19,3.142857142857143,3.142857142857143,143.0,0.021978021978021976
2020-09-11,20-29,6.571428571428571,6.571428571428571,143.0,0.04595404595404595
